year,problem,code,title,award_evidence,source_url
2023,D,D23106740070,中研研究生创新实践系列大赛,3 | D | 23106740070 | 一等奖 | 董航 | 昆明理工大学 | 史智予 | 昆明理工大学 | 唐程 | 昆明理工大学 || 3 | D | 23106740070 | 一等奖 | 董航 | 昆明理工大学 | 史智予 | 昆明理工大学 | 唐程 | 昆明理工大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/D/D23106740070.pdf
2023,D,D23116460172,中国研究生创新实践系列大赛,9 | D | 23116460172 | 一等奖 | 陈江涛 | 宁波大学 | 李浩宇 | 宁波大学 | 蔡万源 | 宁波大学 || 9 | D | 23116460172 | 一等奖 | 陈江涛 | 宁波大学 | 李浩宇 | 宁波大学 | 蔡万源 | 宁波大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/D/D23116460172.pdf
2023,E,E23100650012,Ѩđ Ⴛӫଷၮ࿓b,2 | E | 23100650012 | 一等奖(提名参加“数模之星”答辩) | 邢雅媛 | 天津师范大学 | 张庆薇 | 天津师范大学 | 李祺 | 天津师范大学 || 2 | E | 23100650012 | 一等奖(提名参加“数模之星”答辩) | 邢雅媛 | 天津师范大学 | 张庆薇 | 天津师范大学 | 李祺 | 天津师范大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/E/E23100650012.pdf
2023,E,E23102550019,ਢԵथҦऎႵሢᇗေၩၬb,7 | E | 23102550019 | 一等奖 | 靖执义 | 东华大学 | 贺祖鹏 | 东华大学 | 王素素 | 东华大学 || 7 | E | 23102550019 | 一等奖 | 靖执义 | 东华大学 | 贺祖鹏 | 东华大学 | 王素素 | 东华大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/E/E23102550019.pdf
2023,E,E23103530067,中国研究生创新实践系列大赛,6 | E | 23103530067 | 一等奖 | 王振宽 | 浙江工商大学 | 郭娜 | 浙江工商大学 | 潘苏 | 浙江工商大学 || 6 | E | 23103530067 | 一等奖 | 王振宽 | 浙江工商大学 | 郭娜 | 浙江工商大学 | 潘苏 | 浙江工商大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/E/E23103530067.pdf
2023,E,E23103570015,学 校 安徽大学,5 | E | 23103570015 | 一等奖 | 李亚男 | 安徽大学 | 李嘉贝 | 安徽大学 | 赵雪倩 | 安徽大学 || 5 | E | 23103570015 | 一等奖 | 李亚男 | 安徽大学 | 李嘉贝 | 安徽大学 | 赵雪倩 | 安徽大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/E/E23103570015.pdf
2023,E,E23104030073,学 校 南昌大学,9 | E | 23104030073 | 一等奖 | 于梓涵 | 南昌大学 | 陈昊 | 南昌大学 | 周滢 | 南昌大学 || 9 | E | 23104030073 | 一等奖 | 于梓涵 | 南昌大学 | 陈昊 | 南昌大学 | 周滢 | 南昌大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/E/E23104030073.pdf
2023,E,E23105330424,中国研究生创新实践系列大赛,3 | E | 23105330424 | 一等奖 | 史代双 | 中南大学 | 梁时清 | 中南大学 | 华明清 | 中南大学 || 3 | E | 23105330424 | 一等奖 | 史代双 | 中南大学 | 梁时清 | 中南大学 | 华明清 | 中南大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/E/E23105330424.pdf
2023,E,E23106730076,学 校 云南大学,8 | E | 23106730076 | 一等奖 | 杨双萍 | 云南大学 | 郑润泽 | 云南大学 | 黄照煜 | 云南大学 || 8 | E | 23106730076 | 一等奖 | 杨双萍 | 云南大学 | 郑润泽 | 云南大学 | 黄照煜 | 云南大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/E/E23106730076.pdf
2023,E,E23106980022,中中国国研研究究生生创创新新实实践践系系列列大大赛赛,1 | E | 23106980022 | 一等奖(提名参加“数模之星”答辩) | 钟朝彬 | 西安交通大学 | 李程子 | 西安交通大学 | 林宏伟 | 西安交通大学 || 1 | E | 23106980022 | 一等奖(提名参加“数模之星”答辩) | 钟朝彬 | 西安交通大学 | 李程子 | 西安交通大学 | 林宏伟 | 西安交通大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/E/E23106980022.pdf
2023,E,E23107030070,中国研究生创新实践系列大赛,10 | E | 23107030070 | 一等奖 | 郭歌 | 西安建筑科技大学 | 张倩文 | 西安建筑科技大学 | 毕菲菲 | 西安建筑科技大学 || 10 | E | 23107030070 | 一等奖 | 郭歌 | 西安建筑科技大学 | 张倩文 | 西安建筑科技大学 | 毕菲菲 | 西安建筑科技大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/E/E23107030070.pdf
2023,E,E23900310014,中中国国研研究究生生创创新新实实践践系系列列大大赛赛,4 | E | 23900310014 | 一等奖 | 范柯雨 | 清华大学深圳国际研究生院 | 陈炳杰 | 清华大学 | 张婉婷 | 清华大学 || 4 | E | 23900310014 | 一等奖 | 范柯雨 | 清华大学深圳国际研究生院 | 陈炳杰 | 清华大学 | 张婉婷 | 清华大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/E/E23900310014.pdf
2023,F,F23102520378,中中国国研研究究生生创创新新实实践践系系列列大大赛赛,6 | F | 23102520378 | 一等奖 | 张红柳 | 上海理工大学 | 杜沅昊 | 上海理工大学 | 邹冰音 | 上海理工大学 || 6 | F | 23102520378 | 一等奖 | 张红柳 | 上海理工大学 | 杜沅昊 | 上海理工大学 | 邹冰音 | 上海理工大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/F/F23102520378.pdf
2023,F,F23102690048,中国研究生创新实践系列大赛,7 | F | 23102690048 | 一等奖 | 张逸飞 | 华东师范大学 | 周磊 | 华东师范大学 | 陈鹏 | 华东师范大学 || 7 | F | 23102690048 | 一等奖 | 张逸飞 | 华东师范大学 | 周磊 | 华东师范大学 | 陈鹏 | 华东师范大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/F/F23102690048.pdf
2023,F,F23102860072,学 校 东南大学,2 | F | 23102860072 | 一等奖(提名参加“数模之星”答辩) | 胡则文 | 东南大学 | 王凯 | 东南大学 | 徐源泽 | 东南大学 || 2 | F | 23102860072 | 一等奖(提名参加“数模之星”答辩) | 胡则文 | 东南大学 | 王凯 | 东南大学 | 徐源泽 | 东南大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/F/F23102860072.pdf
2023,F,F23103560002,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,1 | F | 23103560002 | 一等奖(提名参加“数模之星”答辩) | 徐祺津 | 中国计量大学 | 陈天驰 | 中国计量大学 | 吴颖 | 中国计量大学 || 1 | F | 23103560002 | 一等奖(提名参加“数模之星”答辩) | 徐祺津 | 中国计量大学 | 陈天驰 | 中国计量大学 | 吴颖 | 中国计量大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/F/F23103560002.pdf
2023,F,F23104040152,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,5 | F | 23104040152 | 一等奖 | 刘鹏 | 华东交通大学 | 熊宇铭 | 华东交通大学 | 吴志勇 | 华东交通大学 || 5 | F | 23104040152 | 一等奖 | 刘鹏 | 华东交通大学 | 熊宇铭 | 华东交通大学 | 吴志勇 | 华东交通大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/F/F23104040152.pdf
2023,F,F23105550004,中中国国研研究究生生创创新新实实践践系系列列大大赛赛,9 | F | 23105550004 | 一等奖 | 李洁 | 南华大学 | 周婷 | 南华大学 | 刘洋 | 南华大学 || 9 | F | 23105550004 | 一等奖 | 李洁 | 南华大学 | 周婷 | 南华大学 | 刘洋 | 南华大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/F/F23105550004.pdf
2023,F,F23107010086,中中国国研研究究生生创创新新实实践践系系列列大大赛赛,10 | F | 23107010086 | 一等奖 | 李丹阳 | 西安电子科技大学 | 吴迪龙 | 西安电子科技大学 | 吴大勇 | 西安电子科技大学 || 10 | F | 23107010086 | 一等奖 | 李丹阳 | 西安电子科技大学 | 吴迪龙 | 西安电子科技大学 | 吴大勇 | 西安电子科技大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/F/F23107010086.pdf
2023,F,F23107300013,中中国国研研究究生生创创新新实实践践系系列列大大赛赛,8 | F | 23107300013 | 一等奖 | 何婷婷 | 兰州大学 | 于浩洋 | 兰州大学 | 朱新彧 | 兰州大学 || 8 | F | 23107300013 | 一等奖 | 何婷婷 | 兰州大学 | 于浩洋 | 兰州大学 | 朱新彧 | 兰州大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/F/F23107300013.pdf
2023,F,F23910020015,中国研究生创新实践系列大赛,4 | F | 23910020015 | 一等奖 | 廖增华 | 国防科技大学 | 王腾云 | 国防科技大学 | 彭鐄 | 国防科技大学 || 4 | F | 23910020015 | 一等奖 | 廖增华 | 国防科技大学 | 王腾云 | 国防科技大学 | 彭鐄 | 国防科技大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/F/F23910020015.pdf
2023,F,F23910020096,中中国国研研究究生生创创新新实实践践系系列列大大赛赛,3 | F | 23910020096 | 一等奖 | 龙洗 | 国防科技大学 | 陈思雅 | 国防科技大学 | 乔琛远 | 国防科技大学 || 3 | F | 23910020096 | 一等奖 | 龙洗 | 国防科技大学 | 陈思雅 | 国防科技大学 | 乔琛远 | 国防科技大学,https://github.com/zhanwen/MathModel/blob/master/国赛论文/2023年优秀论文/F/F23910020096.pdf
